Manami,https://cdn.discordapp.com/attachments/998843166138572821/1070224510273470484/y.jpg,retard;,R,R
Mei,https://cdn.myanimelist.net/images/characters/11/26614.jpg,,R,R
Mika :3,https://cdn.myanimelist.net/images/characters/7/180487.jpg,,R,R
Momo,https://cdn.myanimelist.net/images/characters/15/34113.jpg,roach,R,R
Mutsuki,https://cdn.myanimelist.net/images/characters/7/39872.jpg,,R,R
Petoko,https://cdn.myanimelist.net/images/characters/7/99268.jpg,petoko;,R,R
Sahara,https://cdn.myanimelist.net/images/characters/9/99232.jpg,,R,R
Shingo,https://cdn.myanimelist.net/images/characters/4/87138.jpg,,R,R
Chochomaru,https://cdn.discordapp.com/attachments/998843166138572821/1070220524556406854/w9f2ad.jpg,brat;,R,R
Mother,https://cdn.myanimelist.net/images/characters/7/87139.jpg,,R,R
Chie,https://cdn.myanimelist.net/images/characters/15/87135.jpg,brat;,R,R
Wall,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRxc1l_C9QVmLUILLr4gOgiWsiGFyY5UZF2kesYWTBI2WnNiBI92-LYM0kv78Zd8pB9ONg&usqp=CAU,,R,R
Wall Jr,https://cdn.anime-planet.com/characters/primary/konuri-chan-1-190x285.jpg?t=1626004393,cunny;,R,R
Masketta Man,https://cdn.discordapp.com/attachments/998843166138572821/1082841683860922519/cunnymask.png,cunny;,R,R
Sora,https://cdn.discordapp.com/attachments/998843166138572821/1073479839463506000/sora.png,furry;fly;,R,R
Seikichi,https://cdn.myanimelist.net/images/characters/5/93689.jpg,,R,R
Ginjirou,https://static.wikia.nocookie.net/ohedorocket/images/7/73/Ginjiro2.jpg/revision/latest?cb=20130304063911,,R,R
Akai (he won),https://cdn.discordapp.com/attachments/998843166138572821/1070271079819526214/FaceApp_1675241909664.jpg,,R,R
Shunpei (male),https://cdn.myanimelist.net/images/characters/2/12500.jpg,,R,R
Old man,https://cdn.myanimelist.net/images/characters/9/32848.jpg,,R,R
Hegging doggorino,https://cdn.myanimelist.net/images/characters/3/12501.jpg,furry,R,R
:V,https://cdn.discordapp.com/attachments/998843166138572821/1070225114714607676/image.png,leaf;,R,R
literally who?,https://static.wikia.nocookie.net/ohedorocket/images/0/02/Genzo2.jpg/revision/latest?cb=20130304063349,homo,R,R
Blue furry,https://cdn.discordapp.com/attachments/998843166138572821/1073692178649460756/image.png,furry,R,R
Riku,https://static.wikia.nocookie.net/ultimatepopculture/images/4/45/RikuKingdomHeartsone.png/revision/latest?cb=20220303165132,,R,R
N,https://cdn.myanimelist.net/images/characters/5/12510.jpg,,N,N
Wakamoto,https://cdn.myanimelist.net/images/characters/6/12504.jpg,,R,R
Uguu,https://cdn.discordapp.com/attachments/998843166138572821/1067663533849989201/RBRmTmMi.png,retard;,R,R
Auuu,https://cdn.myanimelist.net/images/characters/7/79218.jpg,retard;furry;,R,R
Yuuichi,https://cdn.discordapp.com/attachments/998843166138572821/1065489840277311538/uguu.png,,R,R
Nayuki,https://cdn.myanimelist.net/images/characters/14/32976.jpg,,R,R
MOTHER,https://cdn.discordapp.com/attachments/998843166138572821/1070221003701112872/image.png,,R,R
Mai,https://cdn.discordapp.com/attachments/998843166138572821/1070223064903720980/image.png,,R,R
Strange Yukiho,https://cdn.myanimelist.net/images/characters/10/76219.jpg,aids;,R,R
Amano,https://cdn.myanimelist.net/images/characters/6/32977.jpg,meido;,R,R
Ahaha,https://cdn.myanimelist.net/images/characters/3/226153.jpg,,R,R
Kaori,https://cdn.myanimelist.net/images/characters/6/226147.jpg,,R,R
Sunohara,https://cdn.myanimelist.net/images/characters/15/34967.jpg,,R,R
Yura,https://cdn.myanimelist.net/images/characters/13/217299.jpg?_gl=1*1fivh3h*_ga*MzY2NjkzNjQ3LjE1OTg1MDE4NzQ.*_ga_26FEP9527K*MTY3ODIzNjQ3NC4zNjkuMS4xNjc4MjM4MjUzLjQyLjAuMA..,snip|https://cdn.myanimelist.net/images/characters/16/278382.jpg;ranger,R,R
Sono,https://cdn.myanimelist.net/images/characters/5/217301.jpg,ranger,R,R
Rental,https://cdn.discordapp.com/attachments/998843166138572821/1082834356722225173/1499877676282.gif,ranger,R,R
Karila,https://cdn.discordapp.com/attachments/998843166138572821/1082835425288273981/TAreseeu.png,ranger,R,R
Hinata,https://cdn.discordapp.com/attachments/998843166138572821/1082834676768579675/1373041058670.gif,ranger,R,R
Honoka,https://cdn.myanimelist.net/images/characters/2/215329.jpg,ranger,R,R
Rin,https://cdn.myanimelist.net/images/characters/16/227871.jpg,ranger,R,R
Hajimesu,https://cdn.myanimelist.net/images/characters/14/233127.jpg,,R,R
Utsutsu,https://cdn.myanimelist.net/images/characters/3/214045.jpg,sex,R,R
Tachibana,https://cdn.myanimelist.net/images/characters/3/213093.jpg,,R,R
Joe,https://cdn.myanimelist.net/images/characters/11/213103.jpg,,R,R
Paiman,https://cdn.myanimelist.net/images/characters/4/213101.jpg,,R,R
OD,https://cdn.discordapp.com/attachments/998843166138572821/1082831118480461854/BUY_MANTIS_COIN_NOW.png,homo,R,R
Rui,https://cdn.myanimelist.net/images/characters/7/218649.jpg,homo,R,R
Tranny,https://cdn.myanimelist.net/images/characters/9/304079.jpg,homo,R,R
JJ,https://cdn.discordapp.com/attachments/998843166138572821/1082830586021937202/jj.jpg,sleepy,R,R
Abe,https://cdn.discordapp.com/attachments/998843166138572821/1082831434911334481/shine_on_you_crazy_diamond.png,,R,R
Jewzawa Jew,https://cdn.discordapp.com/attachments/998843166138572821/1082829360496648202/jewzawa.png,,R,R
Ame,https://cdn.myanimelist.net/images/characters/7/73496.jpg,,R,R
Rena,https://cdn.discordapp.com/attachments/998843166138572821/1082829977965301811/LAUGH.jpg,,R,R
Hikaru,https://cdn.myanimelist.net/images/characters/5/73873.jpg,,R,R
Yukihime,https://cdn.myanimelist.net/images/characters/11/73789.jpg,meido;,R,R
Illya,https://cdn.discordapp.com/attachments/957169847454822410/971187565212356698/illya.png,cunny;,R,R
Black Illya,https://cdn.discordapp.com/attachments/957169847454822410/980400968736845895/039d339664001d0da0fa3d1f84d10c2c.jpg,cunny;,R,R
Miyu,https://cdn.discordapp.com/attachments/957169847454822410/971187565891825664/sample_f77183f2751e69efca7cb83d07ef55b3.jpg,cunny;,R,R
Rin,https://cdn.discordapp.com/attachments/957169847454822410/971188656029192222/960ab7bce10f121a5d88fe2bb25d2263.png,,R,R
Luvia,https://cdn.discordapp.com/attachments/957169847454822410/971188656272470096/98a87d0b2e0837f476094fc11a39ab94.jpg,,R,R
Bazett,https://cdn.discordapp.com/attachments/957169847454822410/971188656482168872/sample_0e8ca5ec5d2d1d5b4c4545489bd53158.jpg,,R,R
Lynn Setsu A,https://cdn.myanimelist.net/images/characters/16/64816.jpg,,R,R
Lafiel,https://cdn.myanimelist.net/images/characters/2/46766.jpg,elf,R,R
